Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0815,R2,170908.24
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0815,R3,227976.88
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0815,R1,386867
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0815,R2,332608
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0815,R3,369763
Q88DD3,HFQ_PSEPK,Hfq,RNA-binding protein Hfq,PP_0815,R1,8524180.2
Q88DD3,HFQ_PSEPK,Hfq,RNA-binding protein Hfq,PP_0815,R2,9509402.88
Q88DD3,HFQ_PSEPK,Hfq,RNA-binding protein Hfq,PP_0815,R3,7574524.28
Q88DD4,Q88DD4_PSEPK,Hflx,GTPase HflX,PP_0815,R1,1947635.22
Q88DD4,Q88DD4_PSEPK,Hflx,GTPase HflX,PP_0815,R2,2093064.52
Q88DD4,Q88DD4_PSEPK,Hflx,GTPase HflX,PP_0815,R3,1949228.15
Q88DD5,Q88DD5_PSEPK,Hflk,Protein HflK,PP_0815,R1,6348846.7
Q88DD5,Q88DD5_PSEPK,Hflk,Protein HflK,PP_0815,R2,6137483.28
Q88DD5,Q88DD5_PSEPK,Hflk,Protein HflK,PP_0815,R3,5473349.08
Q88DD6,Q88DD6_PSEPK,Hflc,Protein HflC,PP_0815,R1,7302266.9
Q88DD6,Q88DD6_PSEPK,Hflc,Protein HflC,PP_0815,R2,6871519.76
Q88DD6,Q88DD6_PSEPK,Hflc,Protein HflC,PP_0815,R3,6863233.56
Q88DD7,HISZ_PSEPK,Hisz,ATP phosphoribosyltransferase regulatory subunit,PP_0815,R1,3001193.63
Q88DD7,HISZ_PSEPK,Hisz,ATP phosphoribosyltransferase regulatory subunit,PP_0815,R2,3104366.08
Q88DD7,HISZ_PSEPK,Hisz,ATP phosphoribosyltransferase regulatory subunit,PP_0815,R3,2564127.57
Q88DD8,PURA_PSEPK,Pura,Adenylosuccinate synthetase,PP_0815,R1,15087870.96
Q88DD8,PURA_PSEPK,Pura,Adenylosuccinate synthetase,PP_0815,R2,15726835
Q88DD8,PURA_PSEPK,Pura,Adenylosuccinate synthetase,PP_0815,R3,15598658
Q88DD9,Q88DD9_PSEPK,Pp_4888,Methyl-accepting chemotaxis transducer,PP_0815,R1,1066062.34
Q88DD9,Q88DD9_PSEPK,Pp_4888,Methyl-accepting chemotaxis transducer,PP_0815,R2,889007.62
Q88DD9,Q88DD9_PSEPK,Pp_4888,Methyl-accepting chemotaxis transducer,PP_0815,R3,1404625.64
Q88DE5,Q88DE5_PSEPK,Pp_4881,"Iron ABC transporter, periplasmic iron-binding protein",PP_0815,R1,2238408.32
Q88DE5,Q88DE5_PSEPK,Pp_4881,"Iron ABC transporter, periplasmic iron-binding protein",PP_0815,R2,2691128.88
Q88DE5,Q88DE5_PSEPK,Pp_4881,"Iron ABC transporter, periplasmic iron-binding protein",PP_0815,R3,2719884.07
Q88DE6,Q88DE6_PSEPK,Rnr,Ribonuclease R,PP_0815,R1,7954081.04
Q88DE6,Q88DE6_PSEPK,Rnr,Ribonuclease R,PP_0815,R2,7713279.64
Q88DE6,Q88DE6_PSEPK,Rnr,Ribonuclease R,PP_0815,R3,6472026.72
Q88DE7,RLMB_PSEPK,Rlmb,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,PP_0815,R1,720507.63
Q88DE7,RLMB_PSEPK,Rlmb,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,PP_0815,R2,798523.88
Q88DE7,RLMB_PSEPK,Rlmb,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,PP_0815,R3,689048.29
Q88DE8,RS6_PSEPK,Rpsf,Small ribosomal subunit protein bS6,PP_0815,R1,16059639.75
Q88DE8,RS6_PSEPK,Rpsf,Small ribosomal subunit protein bS6,PP_0815,R2,16243650.62
Q88DE8,RS6_PSEPK,Rpsf,Small ribosomal subunit protein bS6,PP_0815,R3,14415518.04
Q88DE9,RS18_PSEPK,Rpsr,Small ribosomal subunit protein bS18,PP_0815,R1,7786356.43
Q88DE9,RS18_PSEPK,Rpsr,Small ribosomal subunit protein bS18,PP_0815,R2,7251783.48
Q88DE9,RS18_PSEPK,Rpsr,Small ribosomal subunit protein bS18,PP_0815,R3,7426199.09
Q88DF1,RL9_PSEPK,Rpli,Large ribosomal subunit protein bL9,PP_0815,R1,22482692.83
Q88DF1,RL9_PSEPK,Rpli,Large ribosomal subunit protein bL9,PP_0815,R2,21764140.48
Q88DF1,RL9_PSEPK,Rpli,Large ribosomal subunit protein bL9,PP_0815,R3,20814216.69
Q88DF2,Q88DF2_PSEPK,Dnab,Replicative DNA helicase,PP_0815,R1,416185.12
Q88DF2,Q88DF2_PSEPK,Dnab,Replicative DNA helicase,PP_0815,R2,485617.02
Q88DF2,Q88DF2_PSEPK,Dnab,Replicative DNA helicase,PP_0815,R3,259201.55
Q88DF4,Q88DF4_PSEPK,Pp_4871,Cytokinin riboside 5'-monophosphate phosphoribohydrolase,PP_0815,R1,48765.83
Q88DF4,Q88DF4_PSEPK,Pp_4871,Cytokinin riboside 5'-monophosphate phosphoribohydrolase,PP_0815,R2,159768.1
Q88DF4,Q88DF4_PSEPK,Pp_4871,Cytokinin riboside 5'-monophosphate phosphoribohydrolase,PP_0815,R3,26721.19
Q88DF5,Q88DF5_PSEPK,Pp_4870,Azurin,PP_0815,R1,5888325.63
Q88DF5,Q88DF5_PSEPK,Pp_4870,Azurin,PP_0815,R2,5325149.4
Q88DF5,Q88DF5_PSEPK,Pp_4870,Azurin,PP_0815,R3,4994697.69
Q88DF6,NADE_PSEPK,Nade,NH(3)-dependent NAD(+) synthetase,PP_0815,R1,4159539
Q88DF6,NADE_PSEPK,Nade,NH(3)-dependent NAD(+) synthetase,PP_0815,R2,4266921
Q88DF6,NADE_PSEPK,Nade,NH(3)-dependent NAD(+) synthetase,PP_0815,R3,4572239
Q88DF7,PNCB_PSEPK,Pncb,Nicotinate phosphoribosyltransferase,PP_0815,R1,64906.3
Q88DF7,PNCB_PSEPK,Pncb,Nicotinate phosphoribosyltransferase,PP_0815,R2,57669.2
Q88DF7,PNCB_PSEPK,Pncb,Nicotinate phosphoribosyltransferase,PP_0815,R3,42189.9
Q88DF8,Q88DF8_PSEPK,Pp_4867,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein (BraC-like)",PP_0815,R1,8401291.79
Q88DF8,Q88DF8_PSEPK,Pp_4867,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein (BraC-like)",PP_0815,R2,7785574.2
Q88DF8,Q88DF8_PSEPK,Pp_4867,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein (BraC-like)",PP_0815,R3,7650874.05
Q88DF9,Q88DF9_PSEPK,Brad,High-affinity branched-chain amino acid transport system permease protein BraD,PP_0815,R1,323327
Q88DF9,Q88DF9_PSEPK,Brad,High-affinity branched-chain amino acid transport system permease protein BraD,PP_0815,R2,472766
Q88DF9,Q88DF9_PSEPK,Brad,High-affinity branched-chain amino acid transport system permease protein BraD,PP_0815,R3,295115
Q88DG1,Q88DG1_PSEPK,Braf,High-affinity branched-chain amino acid transport ATP-binding protein BraF,PP_0815,R1,122331.52
Q88DG1,Q88DG1_PSEPK,Braf,High-affinity branched-chain amino acid transport ATP-binding protein BraF,PP_0815,R2,20414.4
Q88DG1,Q88DG1_PSEPK,Braf,High-affinity branched-chain amino acid transport ATP-binding protein BraF,PP_0815,R3,241018.16
Q88DG2,Q88DG2_PSEPK,Livf-ii,High-affinity branched-chain amino acid transport ATP-binding protein,PP_0815,R1,151562.49
Q88DG2,Q88DG2_PSEPK,Livf-ii,High-affinity branched-chain amino acid transport ATP-binding protein,PP_0815,R2,35882.4
Q88DG2,Q88DG2_PSEPK,Livf-ii,High-affinity branched-chain amino acid transport ATP-binding protein,PP_0815,R3,34495.74
Q88DG3,Q88DG3_PSEPK,Ydfg,"3-hydroxy acid dehydrogenase, NADP-dependent / malonic semialdehyde reductase",PP_0815,R1,1415526.8
Q88DG3,Q88DG3_PSEPK,Ydfg,"3-hydroxy acid dehydrogenase, NADP-dependent / malonic semialdehyde reductase",PP_0815,R2,1401407.76
Q88DG3,Q88DG3_PSEPK,Ydfg,"3-hydroxy acid dehydrogenase, NADP-dependent / malonic semialdehyde reductase",PP_0815,R3,1614151
Q88DG9,Q88DG9_PSEPK,Pp_4856,Bacterioferritin,PP_0815,R1,149926.63
Q88DG9,Q88DG9_PSEPK,Pp_4856,Bacterioferritin,PP_0815,R2,112550.88
Q88DG9,Q88DG9_PSEPK,Pp_4856,Bacterioferritin,PP_0815,R3,65972.59
Q88DH4,Q88DH4_PSEPK,Pp_4851,"Phosphate starvation-inducible protein, PSIF",PP_0815,R1,345000
Q88DH4,Q88DH4_PSEPK,Pp_4851,"Phosphate starvation-inducible protein, PSIF",PP_0815,R2,357701
Q88DH4,Q88DH4_PSEPK,Pp_4851,"Phosphate starvation-inducible protein, PSIF",PP_0815,R3,5749.29
Q88DH7,CBPA_PSEPK,Cbpa,Curved DNA-binding protein,PP_0815,R1,2333414.83
Q88DH7,CBPA_PSEPK,Cbpa,Curved DNA-binding protein,PP_0815,R2,2261281.56
Q88DH7,CBPA_PSEPK,Cbpa,Curved DNA-binding protein,PP_0815,R3,2465827.48
Q88DH8,CBPM_PSEPK,Cbpm,Chaperone modulatory protein CbpM,PP_0815,R1,325810
Q88DH8,CBPM_PSEPK,Cbpm,Chaperone modulatory protein CbpM,PP_0815,R2,319099
Q88DH8,CBPM_PSEPK,Cbpm,Chaperone modulatory protein CbpM,PP_0815,R3,375359
Q88DH9,Q88DH9_PSEPK,Mnat,L-amino acid N-acyltransferase,PP_0815,R1,1212598
Q88DH9,Q88DH9_PSEPK,Mnat,L-amino acid N-acyltransferase,PP_0815,R2,1041712
Q88DH9,Q88DH9_PSEPK,Mnat,L-amino acid N-acyltransferase,PP_0815,R3,932184.2
Q88DI0,Q88DI0_PSEPK,Urte,"Urea ABC transporter, ATP-binding protein",PP_0815,R1,213699.93
Q88DI0,Q88DI0_PSEPK,Urte,"Urea ABC transporter, ATP-binding protein",PP_0815,R2,84321.06
Q88DI0,Q88DI0_PSEPK,Urte,"Urea ABC transporter, ATP-binding protein",PP_0815,R3,117006.58
Q88DI1,Q88DI1_PSEPK,Urtd,"Urea ABC transporter, ATP-binding protein",PP_0815,R1,28929.9
Q88DI1,Q88DI1_PSEPK,Urtd,"Urea ABC transporter, ATP-binding protein",PP_0815,R2,4082.88
Q88DI1,Q88DI1_PSEPK,Urtd,"Urea ABC transporter, ATP-binding protein",PP_0815,R3,5749.29
Q88DI3,Q88DI3_PSEPK,Urtb,Urea ABC transporter,PP_0815,R1,311151.03
Q88DI3,Q88DI3_PSEPK,Urtb,Urea ABC transporter,PP_0815,R2,307528.48
Q88DI3,Q88DI3_PSEPK,Urtb,Urea ABC transporter,PP_0815,R3,342148.49
Q88DI4,Q88DI4_PSEPK,Urta,"Urea ABC transporter, periplasmic protein",PP_0815,R1,4131387.88
Q88DI4,Q88DI4_PSEPK,Urta,"Urea ABC transporter, periplasmic protein",PP_0815,R2,3750631.26
Q88DI4,Q88DI4_PSEPK,Urta,"Urea ABC transporter, periplasmic protein",PP_0815,R3,3813024.04
Q88DI9,Q88DI9_PSEPK,Pp_4836,Copper chaperone PCu(A)C,PP_0815,R1,68032.7
Q88DI9,Q88DI9_PSEPK,Pp_4836,Copper chaperone PCu(A)C,PP_0815,R2,49587.5
Q88DI9,Q88DI9_PSEPK,Pp_4836,Copper chaperone PCu(A)C,PP_0815,R3,5749.29
Q88DJ1,Q88DJ1_PSEPK,Pp_4834,SPFH domain/Band 7 family protein,PP_0815,R1,439973
Q88DJ1,Q88DJ1_PSEPK,Pp_4834,SPFH domain/Band 7 family protein,PP_0815,R2,444266
Q88DJ1,Q88DJ1_PSEPK,Pp_4834,SPFH domain/Band 7 family protein,PP_0815,R3,539197
Q88DJ8,Q88DJ8_PSEPK,Cobi,Precorrin-2 C(20)-methyltransferase,PP_0815,R1,178356.5
Q88DJ8,Q88DJ8_PSEPK,Cobi,Precorrin-2 C(20)-methyltransferase,PP_0815,R2,104944.88
Q88DJ8,Q88DJ8_PSEPK,Cobi,Precorrin-2 C(20)-methyltransferase,PP_0815,R3,117875.29
Q88DK2,PUR2_PSEPK,Purd,Phosphoribosylamine--glycine ligase,PP_0815,R1,3529891.99
Q88DK2,PUR2_PSEPK,Purd,Phosphoribosylamine--glycine ligase,PP_0815,R2,3456763.82
Q88DK2,PUR2_PSEPK,Purd,Phosphoribosylamine--glycine ligase,PP_0815,R3,3454409.17
Q88DK3,PUR9_PSEPK,Purh,Bifunctional purine biosynthesis protein PurH,PP_0815,R1,8605108.98
Q88DK3,PUR9_PSEPK,Purh,Bifunctional purine biosynthesis protein PurH,PP_0815,R2,7385134.46
Q88DK3,PUR9_PSEPK,Purh,Bifunctional purine biosynthesis protein PurH,PP_0815,R3,8552985.56
Q88DK6,Q88DK6_PSEPK,Pp_4819,Zinc finger/thioredoxin putative domain-containing protein,PP_0815,R1,194644.63
Q88DK6,Q88DK6_PSEPK,Pp_4819,Zinc finger/thioredoxin putative domain-containing protein,PP_0815,R2,243878.4
Q88DK6,Q88DK6_PSEPK,Pp_4819,Zinc finger/thioredoxin putative domain-containing protein,PP_0815,R3,257910.4
Q88DK7,PRMA_PSEPK,Prma,Ribosomal protein L11 methyltransferase,PP_0815,R1,462159.63
Q88DK7,PRMA_PSEPK,Prma,Ribosomal protein L11 methyltransferase,PP_0815,R2,399185.78
Q88DK7,PRMA_PSEPK,Prma,Ribosomal protein L11 methyltransferase,PP_0815,R3,435950.29
Q88DK8,Q88DK8_PSEPK,Pp_4817,MaoC domain protein,PP_0815,R1,640323.79
Q88DK8,Q88DK8_PSEPK,Pp_4817,MaoC domain protein,PP_0815,R2,688013.56
Q88DK8,Q88DK8_PSEPK,Pp_4817,MaoC domain protein,PP_0815,R3,601822.97
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0815,R1,3022461.76
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0815,R2,2866897.28
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0815,R3,2761365.17
Q88DL5,NADD_PSEPK,Nadd,Probable nicotinate-nucleotide adenylyltransferase,PP_0815,R1,102562.16
Q88DL5,NADD_PSEPK,Nadd,Probable nicotinate-nucleotide adenylyltransferase,PP_0815,R2,57779.74
Q88DL5,NADD_PSEPK,Nadd,Probable nicotinate-nucleotide adenylyltransferase,PP_0815,R3,133730.58
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0815,R1,1824257
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0815,R2,1831175
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0815,R3,1261084
Q88DL7,RLMH_PSEPK,Rlmh,Ribosomal RNA large subunit methyltransferase H,PP_0815,R1,164639.1
Q88DL7,RLMH_PSEPK,Rlmh,Ribosomal RNA large subunit methyltransferase H,PP_0815,R2,201871.4
Q88DL7,RLMH_PSEPK,Rlmh,Ribosomal RNA large subunit methyltransferase H,PP_0815,R3,195100.6
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0815,R1,164200.52
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0815,R2,233562.84
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0815,R3,122407.76
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0815,R1,4836971.06
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0815,R2,5674231.8
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0815,R3,5700435.5
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0815,R1,1480091
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0815,R2,1086853.76
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0815,R3,1175054.29
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0815,R1,745792.46
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0815,R2,375196.26
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0815,R3,217757.77
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0815,R1,308247.63
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0815,R2,190420.86
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0815,R3,212996.17
Q88DM6,Q88DM6_PSEPK,Pp_4799,Muramoyltetrapeptide carboxypeptidase,PP_0815,R1,234718.63
Q88DM6,Q88DM6_PSEPK,Pp_4799,Muramoyltetrapeptide carboxypeptidase,PP_0815,R2,8165.76
Q88DM6,Q88DM6_PSEPK,Pp_4799,Muramoyltetrapeptide carboxypeptidase,PP_0815,R3,345267
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0815,R1,2558468.3
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0815,R2,2304196.4
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0815,R3,2691348.36
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0815,R1,4866772.76
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0815,R2,4773886.64
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0815,R3,4694048.16
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0815,R1,11021544.16
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0815,R2,10787000.3
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0815,R3,11117059.75
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0815,R1,1079753.73
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0815,R2,882429.24
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0815,R3,1107066.68
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0815,R1,893709.12
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0815,R2,717636.7
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0815,R3,897684.66
Q88DN6,YBEY_PSEPK,Ybey,Endoribonuclease YbeY,PP_0815,R1,150320.63
Q88DN6,YBEY_PSEPK,Ybey,Endoribonuclease YbeY,PP_0815,R2,134391.88
Q88DN6,YBEY_PSEPK,Ybey,Endoribonuclease YbeY,PP_0815,R3,117160.29
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0815,R1,1711207.05
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0815,R2,1922835.92
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0815,R3,2026489.36
Q88DN9,Q88DN9_PSEPK,Pp_4785,Sel1 repeat family protein,PP_0815,R1,86989.03
Q88DN9,Q88DN9_PSEPK,Pp_4785,Sel1 repeat family protein,PP_0815,R2,93465.58
Q88DN9,Q88DN9_PSEPK,Pp_4785,Sel1 repeat family protein,PP_0815,R3,55236.49
Q88DP0,GSA_PSEPK,Heml,"Glutamate-1-semialdehyde 2,1-aminomutase",PP_0815,R1,4400748.32
Q88DP0,GSA_PSEPK,Heml,"Glutamate-1-semialdehyde 2,1-aminomutase",PP_0815,R2,4487322.64
Q88DP0,GSA_PSEPK,Heml,"Glutamate-1-semialdehyde 2,1-aminomutase",PP_0815,R3,4555352.26
Q88DP1,THIE_PSEPK,Thie,Thiamine-phosphate synthase,PP_0815,R1,373318.89
Q88DP1,THIE_PSEPK,Thie,Thiamine-phosphate synthase,PP_0815,R2,297065.46
Q88DP1,THIE_PSEPK,Thie,Thiamine-phosphate synthase,PP_0815,R3,374778.78
Q88DP2,Q88DP2_PSEPK,Thid,Phosphomethylpyrimidine kinase,PP_0815,R1,1043998.06
Q88DP2,Q88DP2_PSEPK,Thid,Phosphomethylpyrimidine kinase,PP_0815,R2,1062018.36
Q88DP2,Q88DP2_PSEPK,Thid,Phosphomethylpyrimidine kinase,PP_0815,R3,972986.19
Q88DP4,Q88DP4_PSEPK,Pp_4780,Acyl-CoA dehydrogenase,PP_0815,R1,4932.63
Q88DP4,Q88DP4_PSEPK,Pp_4780,Acyl-CoA dehydrogenase,PP_0815,R2,4082.88
Q88DP4,Q88DP4_PSEPK,Pp_4780,Acyl-CoA dehydrogenase,PP_0815,R3,5749.29
Q88DP5,Q88DP5_PSEPK,Amn,AMP nucleosidase,PP_0815,R1,3109103.06
Q88DP5,Q88DP5_PSEPK,Amn,AMP nucleosidase,PP_0815,R2,3267338.08
Q88DP5,Q88DP5_PSEPK,Amn,AMP nucleosidase,PP_0815,R3,3290306.77
Q88DP7,Q88DP7_PSEPK,Pp_4776,AsnC family transcriptional regulator,PP_0815,R1,586666.79
Q88DP7,Q88DP7_PSEPK,Pp_4776,AsnC family transcriptional regulator,PP_0815,R2,644812.64
Q88DP7,Q88DP7_PSEPK,Pp_4776,AsnC family transcriptional regulator,PP_0815,R3,602050.07
Q88DP8,Q88DP8_PSEPK,Pp_4775,Glycine zipper family protein,PP_0815,R1,221850.63
Q88DP8,Q88DP8_PSEPK,Pp_4775,Glycine zipper family protein,PP_0815,R2,200381.88
Q88DP8,Q88DP8_PSEPK,Pp_4775,Glycine zipper family protein,PP_0815,R3,205582.29
Q88DQ3,Q88DQ3_PSEPK,Pp_4770,DUF2076 domain-containing protein,PP_0815,R1,2740920.63
Q88DQ3,Q88DQ3_PSEPK,Pp_4770,DUF2076 domain-containing protein,PP_0815,R2,2866510.88
Q88DQ3,Q88DQ3_PSEPK,Pp_4770,DUF2076 domain-containing protein,PP_0815,R3,1736400.58
Q88DQ4,Q88DQ4_PSEPK,Pp_4769,NYN domain-containing protein,PP_0815,R1,87875.43
Q88DQ4,Q88DQ4_PSEPK,Pp_4769,NYN domain-containing protein,PP_0815,R2,117978.88
Q88DQ4,Q88DQ4_PSEPK,Pp_4769,NYN domain-containing protein,PP_0815,R3,11498.58
Q88DQ7,Q88DQ7_PSEPK,Rhle-i,ATP-dependent RNA helicase,PP_0815,R1,584668.15
Q88DQ7,Q88DQ7_PSEPK,Rhle-i,ATP-dependent RNA helicase,PP_0815,R2,741482.4
Q88DQ7,Q88DQ7_PSEPK,Rhle-i,ATP-dependent RNA helicase,PP_0815,R3,439524.93
Q88DR1,Q88DR1_PSEPK,Tesb,Acyl-CoA thioesterase II,PP_0815,R1,374600.03
Q88DR1,Q88DR1_PSEPK,Tesb,Acyl-CoA thioesterase II,PP_0815,R2,269158.86
Q88DR1,Q88DR1_PSEPK,Tesb,Acyl-CoA thioesterase II,PP_0815,R3,430546.7
Q88DR3,Q88DR3_PSEPK,Pp_4760,"Alcohol dehydrogenase, zinc-containing",PP_0815,R1,847102.7
Q88DR3,Q88DR3_PSEPK,Pp_4760,"Alcohol dehydrogenase, zinc-containing",PP_0815,R2,746735.9
Q88DR3,Q88DR3_PSEPK,Pp_4760,"Alcohol dehydrogenase, zinc-containing",PP_0815,R3,586363.1
Q88DS5,Q88DS5_PSEPK,Pp_4748,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R1,27111.93
Q88DS5,Q88DS5_PSEPK,Pp_4748,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R2,22775.18
Q88DS5,Q88DS5_PSEPK,Pp_4748,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R3,32661.19
Q88DS7,Q88DS7_PSEPK,Hsds,"Type I restriction-modification system, S subunit",PP_0815,R1,138583.93
Q88DS7,Q88DS7_PSEPK,Hsds,"Type I restriction-modification system, S subunit",PP_0815,R2,217079.5
Q88DS7,Q88DS7_PSEPK,Hsds,"Type I restriction-modification system, S subunit",PP_0815,R3,145280.39
Q88DS8,Q88DS8_PSEPK,Hsdm,site-specific DNA-methyltransferase (adenine-specific),PP_0815,R1,1224967.23
Q88DS8,Q88DS8_PSEPK,Hsdm,site-specific DNA-methyltransferase (adenine-specific),PP_0815,R2,1257828.88
Q88DS8,Q88DS8_PSEPK,Hsdm,site-specific DNA-methyltransferase (adenine-specific),PP_0815,R3,1036657.1
Q88DS9,Q88DS9_PSEPK,Hsdr,Type I restriction enzyme EcoAI R protein,PP_0815,R1,344861.32
Q88DS9,Q88DS9_PSEPK,Hsdr,Type I restriction enzyme EcoAI R protein,PP_0815,R2,130357.28
Q88DS9,Q88DS9_PSEPK,Hsdr,Type I restriction enzyme EcoAI R protein,PP_0815,R3,540813.77
Q88DT1,Q88DT1_PSEPK,Pp_4738,Uncharacterized protein,PP_0815,R1,192333.63
Q88DT1,Q88DT1_PSEPK,Pp_4738,Uncharacterized protein,PP_0815,R2,182459.7
Q88DT1,Q88DT1_PSEPK,Pp_4738,Uncharacterized protein,PP_0815,R3,11498.58
Q88DT6,SSRP_PSEPK,Smpb,SsrA-binding protein,PP_0815,R1,1121312.8
Q88DT6,SSRP_PSEPK,Smpb,SsrA-binding protein,PP_0815,R2,1196866.1
Q88DT6,SSRP_PSEPK,Smpb,SsrA-binding protein,PP_0815,R3,1080820.29
Q88DT8,Q88DT8_PSEPK,Bame,Outer membrane protein assembly factor BamE,PP_0815,R1,976180.43
Q88DT8,Q88DT8_PSEPK,Bame,Outer membrane protein assembly factor BamE,PP_0815,R2,1026768.9
Q88DT8,Q88DT8_PSEPK,Bame,Outer membrane protein assembly factor BamE,PP_0815,R3,887726.58
Q88DT9,Q88DT9_PSEPK,Fur,Ferric uptake regulation protein,PP_0815,R1,4565653.06
Q88DT9,Q88DT9_PSEPK,Fur,Ferric uptake regulation protein,PP_0815,R2,4460846.58
Q88DT9,Q88DT9_PSEPK,Fur,Ferric uptake regulation protein,PP_0815,R3,3697810.29
Q88DU0,Q88DU0_PSEPK,Recn,DNA repair protein RecN,PP_0815,R1,506450.65
Q88DU0,Q88DU0_PSEPK,Recn,DNA repair protein RecN,PP_0815,R2,849094.52
Q88DU0,Q88DU0_PSEPK,Recn,DNA repair protein RecN,PP_0815,R3,673423.26
Q88DU1,GRPE_PSEPK,Grpe,Protein GrpE,PP_0815,R1,14368190.46
Q88DU1,GRPE_PSEPK,Grpe,Protein GrpE,PP_0815,R2,14220447.38
Q88DU1,GRPE_PSEPK,Grpe,Protein GrpE,PP_0815,R3,4770080.45
Q88DU2,DNAK_PSEPK,Dnak,Chaperone protein DnaK,PP_0815,R1,108737361.7
Q88DU2,DNAK_PSEPK,Dnak,Chaperone protein DnaK,PP_0815,R2,109557590.2
Q88DU2,DNAK_PSEPK,Dnak,Chaperone protein DnaK,PP_0815,R3,108620415.8
Q88DU3,DNAJ_PSEPK,Dnaj,Chaperone protein DnaJ,PP_0815,R1,4365760.55
Q88DU3,DNAJ_PSEPK,Dnaj,Chaperone protein DnaJ,PP_0815,R2,4746827.18
