Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88Q40,Q88Q40_PSEPK,Pp_0658,Homocysteine S-methyltransferase family protein,Control,R1,523750
Q88Q40,Q88Q40_PSEPK,Pp_0658,Homocysteine S-methyltransferase family protein,Control,R2,448384.64
Q88Q40,Q88Q40_PSEPK,Pp_0658,Homocysteine S-methyltransferase family protein,Control,R3,433416
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",Control,R1,291804.7
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",Control,R2,127917.32
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",Control,R3,121116.4
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,Control,R1,62574.4
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,Control,R2,3039.12
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,Control,R3,87765.2
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,Control,R1,294009.1
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,Control,R2,426778.5
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,Control,R3,469665.7
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,Control,R1,100254.6
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,Control,R2,72000.74
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,Control,R3,89926.3
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,Control,R1,66588.2
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,Control,R2,13169.52
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,Control,R3,81647.4
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,Control,R1,12511904.6
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,Control,R2,11490316.74
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,Control,R3,11169987.8
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,Control,R1,281127.79
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,Control,R2,294818.04
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,Control,R3,241655.5
Q88Q73,Q88Q73_PSEPK,Bamd,Outer membrane protein assembly factor BamD,Control,R1,862561.8
Q88Q73,Q88Q73_PSEPK,Bamd,Outer membrane protein assembly factor BamD,Control,R2,895361.22
Q88Q73,Q88Q73_PSEPK,Bamd,Outer membrane protein assembly factor BamD,Control,R3,912032.7
Q88Q76,Q88Q76_PSEPK,Pp_0619,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein",Control,R1,211336.4
Q88Q76,Q88Q76_PSEPK,Pp_0619,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein",Control,R2,169696.24
Q88Q76,Q88Q76_PSEPK,Pp_0619,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein",Control,R3,0
Q88Q79,Q88Q79_PSEPK,Pp_0616,"Branched-chain amino acid ABC transporter, ATP binding protein",Control,R1,0
Q88Q79,Q88Q79_PSEPK,Pp_0616,"Branched-chain amino acid ABC transporter, ATP binding protein",Control,R2,3039.12
Q88Q79,Q88Q79_PSEPK,Pp_0616,"Branched-chain amino acid ABC transporter, ATP binding protein",Control,R3,0
Q88Q80,Q88Q80_PSEPK,Pp_0615,"Branched-chain amino acid ABC transporter, ATP-binding protein",Control,R1,0
Q88Q80,Q88Q80_PSEPK,Pp_0615,"Branched-chain amino acid ABC transporter, ATP-binding protein",Control,R2,3039.12
Q88Q80,Q88Q80_PSEPK,Pp_0615,"Branched-chain amino acid ABC transporter, ATP-binding protein",Control,R3,0
Q88Q81,Q88Q81_PSEPK,Pp_0614,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1,Control,R1,39010.9
Q88Q81,Q88Q81_PSEPK,Pp_0614,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1,Control,R2,3039.12
Q88Q81,Q88Q81_PSEPK,Pp_0614,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1,Control,R3,20498.9
Q88Q82,Q88Q82_PSEPK,Pp_0613,Amidase family protein,Control,R1,0
Q88Q82,Q88Q82_PSEPK,Pp_0613,Amidase family protein,Control,R2,3039.12
Q88Q82,Q88Q82_PSEPK,Pp_0613,Amidase family protein,Control,R3,0
Q88Q83,GLYOX_PSEPK,Thio,Glycine oxidase,Control,R1,73486.7
Q88Q83,GLYOX_PSEPK,Thio,Glycine oxidase,Control,R2,77325.14
Q88Q83,GLYOX_PSEPK,Thio,Glycine oxidase,Control,R3,69670.3
Q88Q89,ISPH_PSEPK,Isph,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,Control,R1,404701.2
Q88Q89,ISPH_PSEPK,Isph,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,Control,R2,359134.4
Q88Q89,ISPH_PSEPK,Isph,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,Control,R3,362637.1
Q88Q90,Q88Q90_PSEPK,Fkpb,Peptidyl-prolyl cis-trans isomerase,Control,R1,355621.8
Q88Q90,Q88Q90_PSEPK,Fkpb,Peptidyl-prolyl cis-trans isomerase,Control,R2,386434.1
Q88Q90,Q88Q90_PSEPK,Fkpb,Peptidyl-prolyl cis-trans isomerase,Control,R3,291657.4
Q88Q92,SYI_PSEPK,Iles,Isoleucine--tRNA ligase,Control,R1,5897403.39
Q88Q92,SYI_PSEPK,Iles,Isoleucine--tRNA ligase,Control,R2,5343145.78
Q88Q92,SYI_PSEPK,Iles,Isoleucine--tRNA ligase,Control,R3,5738656.5
Q88Q93,Q88Q93_PSEPK,Ribf,Riboflavin biosynthesis protein,Control,R1,120184.4
Q88Q93,Q88Q93_PSEPK,Ribf,Riboflavin biosynthesis protein,Control,R2,82239.12
Q88Q93,Q88Q93_PSEPK,Ribf,Riboflavin biosynthesis protein,Control,R3,241217.5
Q88Q95,RS20_PSEPK,Rpst,Small ribosomal subunit protein bS20,Control,R1,3330231
Q88Q95,RS20_PSEPK,Rpst,Small ribosomal subunit protein bS20,Control,R2,3486038.08
Q88Q95,RS20_PSEPK,Rpst,Small ribosomal subunit protein bS20,Control,R3,3736267
Q88Q96,Q88Q96_PSEPK,Pp_0599,Paraquat-inducible protein B,Control,R1,150829.6
Q88Q96,Q88Q96_PSEPK,Pp_0599,Paraquat-inducible protein B,Control,R2,143052.12
Q88Q96,Q88Q96_PSEPK,Pp_0599,Paraquat-inducible protein B,Control,R3,257587.1
Q88Q97,Q88Q97_PSEPK,Mmsa-i,methylmalonate-semialdehyde dehydrogenase (CoA acylating),Control,R1,120668.2
Q88Q97,Q88Q97_PSEPK,Mmsa-i,methylmalonate-semialdehyde dehydrogenase (CoA acylating),Control,R2,132064.4
Q88Q97,Q88Q97_PSEPK,Mmsa-i,methylmalonate-semialdehyde dehydrogenase (CoA acylating),Control,R3,125701.3
Q88Q98,Q88Q98_PSEPK,Pp_0596,Omega-amino acid--pyruvate aminotransferase,Control,R1,514024.9
Q88Q98,Q88Q98_PSEPK,Pp_0596,Omega-amino acid--pyruvate aminotransferase,Control,R2,313221.26
Q88Q98,Q88Q98_PSEPK,Pp_0596,Omega-amino acid--pyruvate aminotransferase,Control,R3,366028.1
Q88QA2,Q88QA2_PSEPK,Pp_0592,"Oxidoreductase, short chain dehydrogenase/reductase family",Control,R1,324727.2
Q88QA2,Q88QA2_PSEPK,Pp_0592,"Oxidoreductase, short chain dehydrogenase/reductase family",Control,R2,360151.2
Q88QA2,Q88QA2_PSEPK,Pp_0592,"Oxidoreductase, short chain dehydrogenase/reductase family",Control,R3,379134.6
Q88QA3,ADE_PSEPK,Pp_0591,Adenine deaminase,Control,R1,683249.2
Q88QA3,ADE_PSEPK,Pp_0591,Adenine deaminase,Control,R2,625770.3
Q88QA3,ADE_PSEPK,Pp_0591,Adenine deaminase,Control,R3,491475.4
Q88QA8,Q88QA8_PSEPK,Cada-ii,Cadmium translocating P-type ATPase,Control,R1,0
Q88QA8,Q88QA8_PSEPK,Cada-ii,Cadmium translocating P-type ATPase,Control,R2,31400.44
Q88QA8,Q88QA8_PSEPK,Cada-ii,Cadmium translocating P-type ATPase,Control,R3,37107.6
Q88QB0,Q88QB0_PSEPK,Pp_0584,Methyl-accepting chemotaxis transducer,Control,R1,542670.1
Q88QB0,Q88QB0_PSEPK,Pp_0584,Methyl-accepting chemotaxis transducer,Control,R2,522073.74
Q88QB0,Q88QB0_PSEPK,Pp_0584,Methyl-accepting chemotaxis transducer,Control,R3,432466.7
Q88QB2,Q88QB2_PSEPK,Pp_0582,Thiolase family protein,Control,R1,0
Q88QB2,Q88QB2_PSEPK,Pp_0582,Thiolase family protein,Control,R2,23531.14
Q88QB2,Q88QB2_PSEPK,Pp_0582,Thiolase family protein,Control,R3,36286.7
Q88QB3,Q88QB3_PSEPK,Pp_0581,3-oxoacyl-(Acyl-carrier-protein) reductase,Control,R1,281464.4
Q88QB3,Q88QB3_PSEPK,Pp_0581,3-oxoacyl-(Acyl-carrier-protein) reductase,Control,R2,226096.74
Q88QB3,Q88QB3_PSEPK,Pp_0581,3-oxoacyl-(Acyl-carrier-protein) reductase,Control,R3,456778.4
Q88QB6,Q88QB6_PSEPK,Cmom,tRNA 5-carboxymethoxyuridine methyltransferase,Control,R1,21483.5
Q88QB6,Q88QB6_PSEPK,Cmom,tRNA 5-carboxymethoxyuridine methyltransferase,Control,R2,19838.04
Q88QB6,Q88QB6_PSEPK,Cmom,tRNA 5-carboxymethoxyuridine methyltransferase,Control,R3,30133.7
Q88QB7,Q88QB7_PSEPK,Pp_0577,DUF4136 domain-containing protein,Control,R1,231445
Q88QB7,Q88QB7_PSEPK,Pp_0577,DUF4136 domain-containing protein,Control,R2,284474
Q88QB7,Q88QB7_PSEPK,Pp_0577,DUF4136 domain-containing protein,Control,R3,254152
Q88QB8,Q88QB8_PSEPK,Pp_0576,Lipoprotein,Control,R1,245574.2
Q88QB8,Q88QB8_PSEPK,Pp_0576,Lipoprotein,Control,R2,90495.46
Q88QB8,Q88QB8_PSEPK,Pp_0576,Lipoprotein,Control,R3,183854.4
Q88QC4,Q88QC4_PSEPK,Yfhm,Alpha-2-macroglobulin,Control,R1,73139
Q88QC4,Q88QC4_PSEPK,Yfhm,Alpha-2-macroglobulin,Control,R2,80857.44
Q88QC4,Q88QC4_PSEPK,Yfhm,Alpha-2-macroglobulin,Control,R3,0
Q88QC7,SPEA_PSEPK,Spea,Biosynthetic arginine decarboxylase,Control,R1,928971.6
Q88QC7,SPEA_PSEPK,Spea,Biosynthetic arginine decarboxylase,Control,R2,1041735.28
Q88QC7,SPEA_PSEPK,Spea,Biosynthetic arginine decarboxylase,Control,R3,781407.1
Q88QD0,Q88QD0_PSEPK,Pp_0564,DUF2333 family protein,Control,R1,966984
Q88QD0,Q88QD0_PSEPK,Pp_0564,DUF2333 family protein,Control,R2,1132387.72
Q88QD0,Q88QD0_PSEPK,Pp_0564,DUF2333 family protein,Control,R3,1118212.4
Q88QD2,Q88QD2_PSEPK,Ctpl,Methyl-accepting chemotaxis protein CtpL,Control,R1,63132.4
Q88QD2,Q88QD2_PSEPK,Ctpl,Methyl-accepting chemotaxis protein CtpL,Control,R2,45829.3
Q88QD2,Q88QD2_PSEPK,Ctpl,Methyl-accepting chemotaxis protein CtpL,Control,R3,0
Q88QD4,AROQ1_PSEPK,Aroq1,3-dehydroquinate dehydratase 1,Control,R1,308708.9
Q88QD4,AROQ1_PSEPK,Aroq1,3-dehydroquinate dehydratase 1,Control,R2,213161.02
Q88QD4,AROQ1_PSEPK,Aroq1,3-dehydroquinate dehydratase 1,Control,R3,382644.6
Q88QD5,Q88QD5_PSEPK,Accb,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,Control,R1,2554698.7
Q88QD5,Q88QD5_PSEPK,Accb,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,Control,R2,2528851.54
Q88QD5,Q88QD5_PSEPK,Accb,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,Control,R3,2804074.2
Q88QD6,Q88QD6_PSEPK,Accc,Biotin carboxylase,Control,R1,3201778.2
Q88QD6,Q88QD6_PSEPK,Accc,Biotin carboxylase,Control,R2,3193827.8
Q88QD6,Q88QD6_PSEPK,Accc,Biotin carboxylase,Control,R3,3279191.3
Q88QE4,Q88QE4_PSEPK,Pp_0550,NAD(P)-binding domain-containing protein,Control,R1,274285
Q88QE4,Q88QE4_PSEPK,Pp_0550,NAD(P)-binding domain-containing protein,Control,R2,211389.32
Q88QE4,Q88QE4_PSEPK,Pp_0550,NAD(P)-binding domain-containing protein,Control,R3,403686.6
Q88QE6,Q88QE6_PSEPK,Ubix,Flavin prenyltransferase UbiX,Control,R1,30529.4
Q88QE6,Q88QE6_PSEPK,Ubix,Flavin prenyltransferase UbiX,Control,R2,33415.7
Q88QE6,Q88QE6_PSEPK,Ubix,Flavin prenyltransferase UbiX,Control,R3,15660
Q88QE7,Q88QE7_PSEPK,Mpl,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",Control,R1,531823.3
Q88QE7,Q88QE7_PSEPK,Mpl,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",Control,R2,325906.9
Q88QE7,Q88QE7_PSEPK,Mpl,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",Control,R3,399306.1
Q88QE9,Q88QE9_PSEPK,Aldb-i,Aldehyde dehydrogenase,Control,R1,2212626.08
Q88QE9,Q88QE9_PSEPK,Aldb-i,Aldehyde dehydrogenase,Control,R2,2415009.18
Q88QE9,Q88QE9_PSEPK,Aldb-i,Aldehyde dehydrogenase,Control,R3,2126874.5
Q88QF0,Q88QF0_PSEPK,Pp_0544,Arginine/agmatine antiporter,Control,R1,119098.7
Q88QF0,Q88QF0_PSEPK,Pp_0544,Arginine/agmatine antiporter,Control,R2,122119.38
Q88QF0,Q88QF0_PSEPK,Pp_0544,Arginine/agmatine antiporter,Control,R3,125744.6
Q88QF1,Q88QF1_PSEPK,Eutb,Ethanolamine ammonia-lyase large subunit,Control,R1,606365.1
Q88QF1,Q88QF1_PSEPK,Eutb,Ethanolamine ammonia-lyase large subunit,Control,R2,237186.28
Q88QF1,Q88QF1_PSEPK,Eutb,Ethanolamine ammonia-lyase large subunit,Control,R3,465615
Q88QF2,EUTC_PSEPK,Eutc,Ethanolamine ammonia-lyase small subunit,Control,R1,244452.86
Q88QF2,EUTC_PSEPK,Eutc,Ethanolamine ammonia-lyase small subunit,Control,R2,238582.32
Q88QF2,EUTC_PSEPK,Eutc,Ethanolamine ammonia-lyase small subunit,Control,R3,387947.26
Q88QF3,Q88QF3_PSEPK,Pp_0541,"Acetyltransferase, GNAT family",Control,R1,2198930
Q88QF3,Q88QF3_PSEPK,Pp_0541,"Acetyltransferase, GNAT family",Control,R2,2356434.74
Q88QF3,Q88QF3_PSEPK,Pp_0541,"Acetyltransferase, GNAT family",Control,R3,2037789.4
Q88QF6,IPYR_PSEPK,Ppa,Inorganic pyrophosphatase,Control,R1,5246057
Q88QF6,IPYR_PSEPK,Ppa,Inorganic pyrophosphatase,Control,R2,5421848.94
Q88QF6,IPYR_PSEPK,Ppa,Inorganic pyrophosphatase,Control,R3,5605261.4
Q88QF8,Q88QF8_PSEPK,Pp_0536,Hemerythrin-like domain-containing protein,Control,R1,22587.8
Q88QF8,Q88QF8_PSEPK,Pp_0536,Hemerythrin-like domain-containing protein,Control,R2,17533.68
Q88QF8,Q88QF8_PSEPK,Pp_0536,Hemerythrin-like domain-containing protein,Control,R3,30419.4
Q88QG5,EX7S_PSEPK,Xseb,Exodeoxyribonuclease 7 small subunit,Control,R1,174840.2
Q88QG5,EX7S_PSEPK,Xseb,Exodeoxyribonuclease 7 small subunit,Control,R2,209641.74
Q88QG5,EX7S_PSEPK,Xseb,Exodeoxyribonuclease 7 small subunit,Control,R3,159722.6
Q88QG6,Q88QG6_PSEPK,Ispa,Farnesyl diphosphate synthase,Control,R1,63318.2
Q88QG6,Q88QG6_PSEPK,Ispa,Farnesyl diphosphate synthase,Control,R2,64614.56
Q88QG6,Q88QG6_PSEPK,Ispa,Farnesyl diphosphate synthase,Control,R3,38814.1
Q88QG7,DXS_PSEPK,Dxs,1-deoxy-D-xylulose-5-phosphate synthase,Control,R1,669379.7
Q88QG7,DXS_PSEPK,Dxs,1-deoxy-D-xylulose-5-phosphate synthase,Control,R2,578765.82
Q88QG7,DXS_PSEPK,Dxs,1-deoxy-D-xylulose-5-phosphate synthase,Control,R3,718729.3
Q88QH1,RIBA_PSEPK,Riba,GTP cyclohydrolase-2,Control,R1,275531.5
Q88QH1,RIBA_PSEPK,Riba,GTP cyclohydrolase-2,Control,R2,230532.88
Q88QH1,RIBA_PSEPK,Riba,GTP cyclohydrolase-2,Control,R3,229399.7
Q88QH2,Q88QH2_PSEPK,Pp_0521,Solute-binding protein family 3/N-terminal domain-containing protein,Control,R1,40573.3
Q88QH2,Q88QH2_PSEPK,Pp_0521,Solute-binding protein family 3/N-terminal domain-containing protein,Control,R2,2026.08
Q88QH2,Q88QH2_PSEPK,Pp_0521,Solute-binding protein family 3/N-terminal domain-containing protein,Control,R3,0
Q88QH5,NUSB_PSEPK,Nusb,Transcription antitermination protein NusB,Control,R1,638827.1
Q88QH5,NUSB_PSEPK,Nusb,Transcription antitermination protein NusB,Control,R2,617792.78
Q88QH5,NUSB_PSEPK,Nusb,Transcription antitermination protein NusB,Control,R3,697071.1
Q88QH6,RISB_PSEPK,Ribh,"6,7-dimethyl-8-ribityllumazine synthase",Control,R1,2313409.3
Q88QH6,RISB_PSEPK,Ribh,"6,7-dimethyl-8-ribityllumazine synthase",Control,R2,2373158.48
Q88QH6,RISB_PSEPK,Ribh,"6,7-dimethyl-8-ribityllumazine synthase",Control,R3,2459755.4
Q88QH7,Q88QH7_PSEPK,Ribab-i,"3,4-dihydroxy-2-butanone 4-phosphate synthase",Control,R1,947369
Q88QH7,Q88QH7_PSEPK,Ribab-i,"3,4-dihydroxy-2-butanone 4-phosphate synthase",Control,R2,915534.98
Q88QH7,Q88QH7_PSEPK,Ribab-i,"3,4-dihydroxy-2-butanone 4-phosphate synthase",Control,R3,932174.2
Q88QH8,Q88QH8_PSEPK,Ribe,Riboflavin synthase,Control,R1,71518.7
Q88QH8,Q88QH8_PSEPK,Ribe,Riboflavin synthase,Control,R2,78013.05
Q88QH8,Q88QH8_PSEPK,Ribe,Riboflavin synthase,Control,R3,152725.5
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,Control,R1,415332.3
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,Control,R2,479217.96
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,Control,R3,545026.7
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,Control,R1,130752.9
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,Control,R2,183176.34
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,Control,R3,175798.4
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,Control,R1,1099501.7
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,Control,R2,1070382.68
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,Control,R3,937932.4
Q88QI3,Q88QI3_PSEPK,Pp_0509,Uncharacterized protein,Control,R1,182282.2
Q88QI3,Q88QI3_PSEPK,Pp_0509,Uncharacterized protein,Control,R2,172300
Q88QI3,Q88QI3_PSEPK,Pp_0509,Uncharacterized protein,Control,R3,156732
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,Control,R1,427394.9
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,Control,R2,94423.54
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,Control,R3,233824.3
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,Control,R1,273069
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,Control,R2,222872.51
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,Control,R3,189604.1
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,Control,R1,131926.6
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,Control,R2,96794.88
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,Control,R3,100044.8
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,Control,R1,97856.8
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,Control,R2,312812.34
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,Control,R3,90074.3
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,Control,R1,53238
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,Control,R2,46932.12
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,Control,R3,16439.8
Q88QJ9,FDHE_PSEPK,Fdhe,Protein FdhE homolog,Control,R1,113258.9
Q88QJ9,FDHE_PSEPK,Fdhe,Protein FdhE homolog,Control,R2,98676.8
Q88QJ9,FDHE_PSEPK,Fdhe,Protein FdhE homolog,Control,R3,121742.1
Q88QK0,Q88QK0_PSEPK,Fdoi,"Formate dehydrogenase-O, gamma subunit",Control,R1,0
Q88QK0,Q88QK0_PSEPK,Fdoi,"Formate dehydrogenase-O, gamma subunit",Control,R2,2026.08
Q88QK0,Q88QK0_PSEPK,Fdoi,"Formate dehydrogenase-O, gamma subunit",Control,R3,0
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,Control,R1,299746.8
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,Control,R2,248140.16
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,Control,R3,376623.2
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,Control,R1,419832.8
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,Control,R2,466032.4
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,Control,R3,422586.5
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,Control,R1,1006855.2
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,Control,R2,932156.24
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,Control,R3,993732.1
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,Control,R1,2381769.2
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,Control,R2,1847738.48
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,Control,R3,2466158.5
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,Control,R1,84718.8
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,Control,R2,4052.16
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,Control,R3,0
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,Control,R1,6197204.3
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,Control,R2,6201157.08
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,Control,R3,6684233
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,Control,R1,14426178.8
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,Control,R2,14688413.96
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,Control,R3,14337157.2
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,Control,R1,14706517.2
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,Control,R2,15887132.66
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,Control,R3,15214666.4
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,Control,R1,4732274
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,Control,R2,4936273.72
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,Control,R3,5403736.2
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,Control,R1,1242635.2
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,Control,R2,1518826.18
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,Control,R3,1213421.84
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,Control,R1,13031996
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,Control,R2,12879780.88
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,Control,R3,14479897
Q88QL7,RL30_PSEPK,Rpmd,Large ribosomal subunit protein uL30,Control,R1,711630.4
Q88QL7,RL30_PSEPK,Rpmd,Large ribosomal subunit protein uL30,Control,R2,724353.04
Q88QL7,RL30_PSEPK,Rpmd,Large ribosomal subunit protein uL30,Control,R3,692032
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,Control,R1,10836548.39
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,Control,R2,11039033.92
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,Control,R3,10627421
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,Control,R1,7846542
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,Control,R2,7116199.24
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,Control,R3,7444090
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,Control,R1,12493366.8
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,Control,R2,11920383.96
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,Control,R3,12809728
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,Control,R1,12739921.5
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,Control,R2,13041551.4
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,Control,R3,13054084.3
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,Control,R1,5327070.5
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,Control,R2,5069046.04
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,Control,R3,5241362.3
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,Control,R1,27717710
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,Control,R2,27338168.04
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,Control,R3,27319107
