Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,PP_0815,R3,445051.8667,0.009444721,-2.024810852
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0812_15,R1,431878.8333,0.009348176,-2.029273118
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0812_15,R2,47685.93333,0.001023796,-2.989786698
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0812_15,R3,68048.43333,0.001475395,-2.83109163
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0815,R1,73282.16667,0.001465984,-2.833870821
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0815,R2,520937.9333,0.010756781,-1.96831767
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0815,R3,552968.2,0.011734881,-1.930521323
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0812_15,R1,1013721.667,0.021942378,-1.658716309
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0812_15,R2,1623333.333,0.034852242,-1.457769279
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0812_15,R3,1476666.667,0.032016416,-1.494627289
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0815,R1,1370000,0.027406365,-1.562148555
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0815,R2,1643333.333,0.033932981,-1.469377988
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0815,R3,1400000,0.029710267,-1.527093444
Q88CB8,Q88CB8_PSEPK,Pp_5263,GGDEF domain protein,PP_0812_15,R1,202414.8,0.004381343,-2.358392774
Q88CB8,Q88CB8_PSEPK,Pp_5263,GGDEF domain protein,PP_0812_15,R2,184210.2667,0.003954912,-2.402863154
Q88CB8,Q88CB8_PSEPK,Pp_5263,GGDEF domain protein,PP_0812_15,R3,419025.7,0.009085125,-2.041669101
Q88CB8,Q88CB8_PSEPK,Pp_5263,GGDEF domain protein,PP_0815,R1,766232.8333,0.015328217,-1.814508365
Q88CB8,Q88CB8_PSEPK,Pp_5263,GGDEF domain protein,PP_0815,R2,571204.1333,0.011794721,-1.928312311
Q88CB8,Q88CB8_PSEPK,Pp_5263,GGDEF domain protein,PP_0815,R3,431030.4,0.009147163,-2.038713578
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0812_15,R1,594009.7333,0.012857559,-1.890841476
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0812_15,R2,664903.1333,0.014275173,-1.845418606
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0812_15,R3,377895.4,0.008193356,-2.086538155
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0815,R1,1415873,0.028324039,-1.547844822
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0815,R2,1157254,0.023895991,-1.621674962
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0815,R3,884567.3333,0.018771951,-1.726490582
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0812_15,R1,8664367,0.187543407,-0.726898198
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0812_15,R2,8556200.8,0.183697812,-0.735896017
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0812_15,R3,8743337.833,0.189569078,-0.722232501
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0815,R1,10587878.67,0.211806768,-0.674060166
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0815,R2,10402575,0.214801447,-0.667962797
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0815,R3,10075750.67,0.213823745,-0.669944067
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0812_15,R1,2088119.067,0.045198104,-1.344879779
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0812_15,R2,1731820.533,0.037181414,-1.429674101
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0812_15,R3,1694562.067,0.036740725,-1.43485228
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0815,R1,1772531.5,0.035458866,-1.45027516
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0815,R2,1553500.667,0.032078038,-1.493792208
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0815,R3,852162.0667,0.018084259,-1.742699281
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0812_15,R1,525792.7333,0.011380977,-1.943820458
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0812_15,R2,524294.8,0.011256375,-1.948601435
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0812_15,R3,555473.3667,0.012043521,-1.91924652
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0815,R1,693528.1667,0.013873786,-1.857805018
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0815,R2,1209268.333,0.024970028,-1.602580972
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0815,R3,1015382,0.02154805,-1.666592019
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0812_15,R1,570323.0667,0.012344852,-1.908514101
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0812_15,R2,279393.2667,0.005998449,-2.22196105
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0812_15,R3,176582.0667,0.003828572,-2.416963165
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0815,R1,440811.6667,0.008818281,-2.054616042
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0815,R2,935097.6667,0.019308713,-1.714246679
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0815,R3,893499.3333,0.018961503,-1.722127246
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,PP_0812_15,R1,1666666.667,0.036075612,-1.442786288
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,PP_0812_15,R2,1540000,0.033063113,-1.480656264
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,PP_0812_15,R3,1626666.667,0.035268648,-1.452611194
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,PP_0815,R1,1312072.5,0.026247546,-1.580911289
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,PP_0815,R2,1479987.667,0.030560077,-1.514845556
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,PP_0815,R3,997275.8667,0.021163809,-1.67440617
Q88CF8,Q88CF8_PSEPK,Rnk,Regulator of nucleotide diphosphokinase,PP_0812_15,R1,84087.86667,0.001820113,-2.739901703
Q88CF8,Q88CF8_PSEPK,Rnk,Regulator of nucleotide diphosphokinase,PP_0812_15,R2,212872.2667,0.004570273,-2.340057901
Q88CF8,Q88CF8_PSEPK,Rnk,Regulator of nucleotide diphosphokinase,PP_0812_15,R3,46977.43333,0.001018543,-2.992020476
Q88CF8,Q88CF8_PSEPK,Rnk,Regulator of nucleotide diphosphokinase,PP_0815,R1,195077,0.003902446,-2.408663054
Q88CF8,Q88CF8_PSEPK,Rnk,Regulator of nucleotide diphosphokinase,PP_0815,R2,420237.3333,0.008677427,-2.06160902
Q88CF8,Q88CF8_PSEPK,Rnk,Regulator of nucleotide diphosphokinase,PP_0815,R3,500106,0.010613059,-1.974159414
Q88CG1,Q88CG1_PSEPK,Elbb,Glyoxalase,PP_0812_15,R1,1453188.733,0.031454804,-1.502313015
Q88CG1,Q88CG1_PSEPK,Elbb,Glyoxalase,PP_0812_15,R2,1067323.6,0.022914961,-1.639880873
Q88CG1,Q88CG1_PSEPK,Elbb,Glyoxalase,PP_0812_15,R3,2132229.667,0.046230035,-1.335075779
Q88CG1,Q88CG1_PSEPK,Elbb,Glyoxalase,PP_0815,R1,1915853.667,0.038325975,-1.416506788
Q88CG1,Q88CG1_PSEPK,Elbb,Glyoxalase,PP_0815,R2,1091871.733,0.02254592,-1.646932029
Q88CG1,Q88CG1_PSEPK,Elbb,Glyoxalase,PP_0815,R3,2314941.667,0.049126811,-1.308681427
Q88CG4,PPK1_PSEPK,Ppk,Polyphosphate kinase,PP_0812_15,R1,1780000,0.038528754,-1.414215035
Q88CG4,PPK1_PSEPK,Ppk,Polyphosphate kinase,PP_0812_15,R2,2075328.467,0.044556376,-1.351090142
Q88CG4,PPK1_PSEPK,Ppk,Polyphosphate kinase,PP_0812_15,R3,1526439.367,0.033095565,-1.480230203
Q88CG4,PPK1_PSEPK,Ppk,Polyphosphate kinase,PP_0815,R1,1806666.667,0.036141728,-1.44199109
Q88CG4,PPK1_PSEPK,Ppk,Polyphosphate kinase,PP_0815,R2,1662427.4,0.034327252,-1.464360964
Q88CG4,PPK1_PSEPK,Ppk,Polyphosphate kinase,PP_0815,R3,1633848.533,0.034672912,-1.460009687
Q88CG5,Q88CG5_PSEPK,Ppx,Exopolyphosphatase,PP_0812_15,R1,1116238.133,0.024161385,-1.616878183
Q88CG5,Q88CG5_PSEPK,Ppx,Exopolyphosphatase,PP_0812_15,R2,1111408.133,0.023861437,-1.622303414
Q88CG5,Q88CG5_PSEPK,Ppx,Exopolyphosphatase,PP_0812_15,R3,901228.7333,0.019540032,-1.709074731
Q88CG5,Q88CG5_PSEPK,Ppx,Exopolyphosphatase,PP_0815,R1,760295,0.015209433,-1.817886988
Q88CG5,Q88CG5_PSEPK,Ppx,Exopolyphosphatase,PP_0815,R2,1280602.067,0.026442989,-1.577689454
Q88CG5,Q88CG5_PSEPK,Ppx,Exopolyphosphatase,PP_0815,R3,1098096.533,0.023303387,-1.632580959
Q88CG6,Q88CG6_PSEPK,Trxa,Thioredoxin,PP_0812_15,R1,4070788.333,0.088113709,-1.054956516
Q88CG6,Q88CG6_PSEPK,Trxa,Thioredoxin,PP_0812_15,R2,3848721.333,0.082630329,-1.082860518
Q88CG6,Q88CG6_PSEPK,Trxa,Thioredoxin,PP_0812_15,R3,4022576,0.087215665,-1.059405503
Q88CG6,Q88CG6_PSEPK,Trxa,Thioredoxin,PP_0815,R1,3677349.667,0.07356408,-1.133334195
Q88CG6,Q88CG6_PSEPK,Trxa,Thioredoxin,PP_0815,R2,4454909,0.091988849,-1.036264815
Q88CG6,Q88CG6_PSEPK,Trxa,Thioredoxin,PP_0815,R3,5259217,0.111609101,-0.952300389
Q88CG7,Q88CG7_PSEPK,Rho,Transcription termination factor Rho,PP_0812_15,R1,5966666.667,0.129150692,-0.888903261
Q88CG7,Q88CG7_PSEPK,Rho,Transcription termination factor Rho,PP_0812_15,R2,6320000,0.135687579,-0.867459907
Q88CG7,Q88CG7_PSEPK,Rho,Transcription termination factor Rho,PP_0812_15,R3,5880000,0.127487488,-0.894532435
Q88CG7,Q88CG7_PSEPK,Rho,Transcription termination factor Rho,PP_0815,R1,5656666.667,0.113159616,-0.946308535
Q88CG7,Q88CG7_PSEPK,Rho,Transcription termination factor Rho,PP_0815,R2,5700000,0.117698575,-0.929228797
Q88CG7,Q88CG7_PSEPK,Rho,Transcription termination factor Rho,PP_0815,R3,5647727.333,0.11985392,-0.921347758
Q88CG8,UBID_PSEPK,Ubid,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PP_0812_15,R1,1664072.467,0.03601946,-1.443462803
Q88CG8,UBID_PSEPK,Ubid,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PP_0812_15,R2,1794594.133,0.038529135,-1.414210741
Q88CG8,UBID_PSEPK,Ubid,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PP_0812_15,R3,1735246.367,0.037622823,-1.424548617
Q88CG8,UBID_PSEPK,Ubid,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PP_0815,R1,1849671.667,0.037002028,-1.431774478
Q88CG8,UBID_PSEPK,Ubid,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PP_0815,R2,1601548.333,0.033070168,-1.480563602
Q88CG8,UBID_PSEPK,Ubid,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PP_0815,R3,1151006.533,0.024426223,-1.612143691
Q88CH4,Q88CH4_PSEPK,Rbba,Ribosome-associated ATPase,PP_0812_15,R1,14357.2,0.000310767,-3.507565287
Q88CH4,Q88CH4_PSEPK,Rbba,Ribosome-associated ATPase,PP_0812_15,R2,15985.4,0.000343199,-3.464453477
Q88CH4,Q88CH4_PSEPK,Rbba,Ribosome-associated ATPase,PP_0812_15,R3,82901.4,0.00179743,-2.745347896
Q88CH4,Q88CH4_PSEPK,Rbba,Ribosome-associated ATPase,PP_0815,R1,16217.5,0.000324425,-3.488885216
Q88CH4,Q88CH4_PSEPK,Rbba,Ribosome-associated ATPase,PP_0815,R2,104924.8,0.002166579,-2.664225502
Q88CH4,Q88CH4_PSEPK,Rbba,Ribosome-associated ATPase,PP_0815,R3,11545.6,0.000245016,-3.610804972
Q88CH5,Q88CH5_PSEPK,Yhii,Translation-related protein,PP_0812_15,R1,549571.4667,0.011895676,-1.924610861
Q88CH5,Q88CH5_PSEPK,Yhii,Translation-related protein,PP_0812_15,R2,592810.4667,0.012727376,-1.895261122
Q88CH5,Q88CH5_PSEPK,Yhii,Translation-related protein,PP_0812_15,R3,507895.4,0.011011957,-1.958135481
Q88CH5,Q88CH5_PSEPK,Yhii,Translation-related protein,PP_0815,R1,1335405.833,0.026714321,-1.573255853
Q88CH5,Q88CH5_PSEPK,Yhii,Translation-related protein,PP_0815,R2,1006243.333,0.020777791,-1.682400636
Q88CH5,Q88CH5_PSEPK,Yhii,Translation-related protein,PP_0815,R3,824323.3333,0.017493476,-1.757123886
Q88CH8,Q88CH8_PSEPK,Fau,5-formyltetrahydrofolate cyclo-ligase,PP_0812_15,R1,14357.2,0.000310767,-3.507565287
Q88CH8,Q88CH8_PSEPK,Fau,5-formyltetrahydrofolate cyclo-ligase,PP_0812_15,R2,292486.2667,0.00627955,-2.202071506
Q88CH8,Q88CH8_PSEPK,Fau,5-formyltetrahydrofolate cyclo-ligase,PP_0812_15,R3,278373.0667,0.006035558,-2.219282547
Q88CH8,Q88CH8_PSEPK,Fau,5-formyltetrahydrofolate cyclo-ligase,PP_0815,R1,373052.1667,0.007462777,-2.127099556
Q88CH8,Q88CH8_PSEPK,Fau,5-formyltetrahydrofolate cyclo-ligase,PP_0815,R2,455299,0.009401411,-2.026806956
Q88CH8,Q88CH8_PSEPK,Fau,5-formyltetrahydrofolate cyclo-ligase,PP_0815,R3,308665.5333,0.006550382,-2.183733342
Q88CH9,Q88CH9_PSEPK,Pp_5202,Cell division protein ZapA,PP_0812_15,R1,75293.13333,0.001629748,-2.787879667
Q88CH9,Q88CH9_PSEPK,Pp_5202,Cell division protein ZapA,PP_0812_15,R2,90681.93333,0.001946901,-2.710656214
Q88CH9,Q88CH9_PSEPK,Pp_5202,Cell division protein ZapA,PP_0812_15,R3,54326.4,0.00117788,-2.928898834
Q88CH9,Q88CH9_PSEPK,Pp_5202,Cell division protein ZapA,PP_0815,R1,182948.1667,0.003659813,-2.43654106
Q88CH9,Q88CH9_PSEPK,Pp_5202,Cell division protein ZapA,PP_0815,R2,103312.1333,0.002133279,-2.670952323
Q88CH9,Q88CH9_PSEPK,Pp_5202,Cell division protein ZapA,PP_0815,R3,248406.5,0.005271588,-2.278058524
Q88CI0,Y5201_PSEPK,Pp_5201,UPF0149 protein PP_5201,PP_0812_15,R1,956298.3333,0.020699429,-1.684041639
Q88CI0,Y5201_PSEPK,Pp_5201,UPF0149 protein PP_5201,PP_0812_15,R2,860656.9333,0.01847792,-1.733346913
Q88CI0,Y5201_PSEPK,Pp_5201,UPF0149 protein PP_5201,PP_0812_15,R3,904562.0667,0.019612304,-1.707471389
Q88CI0,Y5201_PSEPK,Pp_5201,UPF0149 protein PP_5201,PP_0815,R1,1128533.833,0.02257592,-1.646354539
Q88CI0,Y5201_PSEPK,Pp_5201,UPF0149 protein PP_5201,PP_0815,R2,1652409,0.034120383,-1.466986101
Q88CI0,Y5201_PSEPK,Pp_5201,UPF0149 protein PP_5201,PP_0815,R3,1800515.2,0.038209848,-1.417824687
Q88CI1,Q88CI1_PSEPK,Pepp,Proline aminopeptidase P II,PP_0812_15,R1,145743.4667,0.003154671,-2.501045942
Q88CI1,Q88CI1_PSEPK,Pepp,Proline aminopeptidase P II,PP_0812_15,R2,197100.9333,0.004231669,-2.373488304
Q88CI1,Q88CI1_PSEPK,Pepp,Proline aminopeptidase P II,PP_0812_15,R3,239737.3667,0.005197877,-2.28417403
Q88CI1,Q88CI1_PSEPK,Pepp,Proline aminopeptidase P II,PP_0815,R1,209316.1667,0.004187296,-2.37806635
Q88CI1,Q88CI1_PSEPK,Pepp,Proline aminopeptidase P II,PP_0815,R2,379941.3333,0.00784536,-2.10538711
Q88CI1,Q88CI1_PSEPK,Pepp,Proline aminopeptidase P II,PP_0815,R3,632163,0.013415523,-1.872392406
Q88CI2,Q88CI2_PSEPK,Ubih,2-octaprenyl-6-methoxyphenyl hydroxylase,PP_0812_15,R1,205645.8,0.004451279,-2.351515193
Q88CI2,Q88CI2_PSEPK,Ubih,2-octaprenyl-6-methoxyphenyl hydroxylase,PP_0812_15,R2,171787.2667,0.003688196,-2.433186015
Q88CI2,Q88CI2_PSEPK,Ubih,2-octaprenyl-6-methoxyphenyl hydroxylase,PP_0812_15,R3,380005.7,0.008239111,-2.08411965
Q88CI2,Q88CI2_PSEPK,Ubih,2-octaprenyl-6-methoxyphenyl hydroxylase,PP_0815,R1,357478.3333,0.007151228,-2.145619398
Q88CI2,Q88CI2_PSEPK,Ubih,2-octaprenyl-6-methoxyphenyl hydroxylase,PP_0815,R2,454793.7333,0.009390978,-2.02728918
Q88CI2,Q88CI2_PSEPK,Ubih,2-octaprenyl-6-methoxyphenyl hydroxylase,PP_0815,R3,725879.3333,0.015404335,-1.812357048
Q88CI4,Q88CI4_PSEPK,Visc,"Oxidoreductase involved in anerobic synthesis of ubiquinone, FAD/NAD(P)-binding domain",PP_0812_15,R1,636156.7333,0.013769846,-1.861070909
Q88CI4,Q88CI4_PSEPK,Visc,"Oxidoreductase involved in anerobic synthesis of ubiquinone, FAD/NAD(P)-binding domain",PP_0812_15,R2,553712.3333,0.011887957,-1.924892788
Q88CI4,Q88CI4_PSEPK,Visc,"Oxidoreductase involved in anerobic synthesis of ubiquinone, FAD/NAD(P)-binding domain",PP_0812_15,R3,516004.7,0.011187779,-1.951256103
Q88CI4,Q88CI4_PSEPK,Visc,"Oxidoreductase involved in anerobic synthesis of ubiquinone, FAD/NAD(P)-binding domain",PP_0815,R1,547475.5,0.010952054,-1.960504433
Q88CI4,Q88CI4_PSEPK,Visc,"Oxidoreductase involved in anerobic synthesis of ubiquinone, FAD/NAD(P)-binding domain",PP_0815,R2,820686.6667,0.016946255,-1.770926275
Q88CI4,Q88CI4_PSEPK,Visc,"Oxidoreductase involved in anerobic synthesis of ubiquinone, FAD/NAD(P)-binding domain",PP_0815,R3,1275650,0.027071359,-1.567489946
Q88CI7,GCST_PSEPK,Gcvt,Aminomethyltransferase,PP_0812_15,R1,549349.0667,0.011890862,-1.924786647
Q88CI7,GCST_PSEPK,Gcvt,Aminomethyltransferase,PP_0812_15,R2,851950.3333,0.018290993,-1.737762708
Q88CI7,GCST_PSEPK,Gcvt,Aminomethyltransferase,PP_0812_15,R3,597026,0.012944446,-1.887916516
Q88CI7,GCST_PSEPK,Gcvt,Aminomethyltransferase,PP_0815,R1,708091.6667,0.014165123,-1.848779639
Q88CI7,GCST_PSEPK,Gcvt,Aminomethyltransferase,PP_0815,R2,739448,0.015268768,-1.816196014
Q88CI7,GCST_PSEPK,Gcvt,Aminomethyltransferase,PP_0815,R3,788918.3333,0.016742125,-1.776189431
Q88CI8,GCSH2_PSEPK,Gcvh2,Glycine cleavage system H protein 2,PP_0812_15,R1,1441726,0.031206689,-1.505752307
Q88CI8,GCSH2_PSEPK,Gcvh2,Glycine cleavage system H protein 2,PP_0812_15,R2,1788700.667,0.038402605,-1.415639316
Q88CI8,GCSH2_PSEPK,Gcvh2,Glycine cleavage system H protein 2,PP_0812_15,R3,2021652.333,0.043832547,-1.358203289
Q88CI8,GCSH2_PSEPK,Gcvh2,Glycine cleavage system H protein 2,PP_0815,R1,1797016.667,0.035948683,-1.444317017
Q88CI8,GCSH2_PSEPK,Gcvh2,Glycine cleavage system H protein 2,PP_0815,R2,1849968.333,0.038199761,-1.417939358
Q88CI8,GCSH2_PSEPK,Gcvh2,Glycine cleavage system H protein 2,PP_0815,R3,2075441.333,0.044044226,-1.356111018
Q88CI9,GCSP2_PSEPK,Gcvp2,Glycine dehydrogenase (decarboxylating) 2,PP_0812_15,R1,223644.4667,0.004840867,-2.31507688
Q88CI9,GCSP2_PSEPK,Gcvp2,Glycine dehydrogenase (decarboxylating) 2,PP_0812_15,R2,204640.9333,0.004393549,-2.357184477
Q88CI9,GCSP2_PSEPK,Gcvp2,Glycine dehydrogenase (decarboxylating) 2,PP_0812_15,R3,300932.0667,0.006524672,-2.185441293
Q88CI9,GCSP2_PSEPK,Gcvp2,Glycine dehydrogenase (decarboxylating) 2,PP_0815,R1,685520.8333,0.013713602,-1.862848464
Q88CI9,GCSP2_PSEPK,Gcvp2,Glycine dehydrogenase (decarboxylating) 2,PP_0815,R2,449540.4,0.009282503,-2.032334925
Q88CI9,GCSP2_PSEPK,Gcvp2,Glycine dehydrogenase (decarboxylating) 2,PP_0815,R3,673478.3333,0.014292301,-1.844897851
Q88CJ4,Q88CJ4_PSEPK,Ygif,Thiamine triphosphatase,PP_0812_15,R1,2193113.667,0.047470751,-1.323573896
Q88CJ4,Q88CJ4_PSEPK,Ygif,Thiamine triphosphatase,PP_0812_15,R2,2240309.333,0.048098441,-1.317868997
Q88CJ4,Q88CJ4_PSEPK,Ygif,Thiamine triphosphatase,PP_0812_15,R3,1574350.333,0.034134349,-1.46680838
Q88CJ4,Q88CJ4_PSEPK,Ygif,Thiamine triphosphatase,PP_0815,R1,2058191,0.041173383,-1.385383447
Q88CJ4,Q88CJ4_PSEPK,Ygif,Thiamine triphosphatase,PP_0815,R2,2105732.333,0.043480999,-1.361700487
Q88CJ4,Q88CJ4_PSEPK,Ygif,Thiamine triphosphatase,PP_0815,R3,1315757.333,0.027922501,-1.55404568
Q88CJ6,Q88CJ6_PSEPK,Spui,Glutamylpolyamine synthetase,PP_0812_15,R1,1723333.333,0.037302183,-1.428265749
Q88CJ6,Q88CJ6_PSEPK,Spui,Glutamylpolyamine synthetase,PP_0812_15,R2,1863333.333,0.040004935,-1.397886432
Q88CJ6,Q88CJ6_PSEPK,Spui,Glutamylpolyamine synthetase,PP_0812_15,R3,1727574,0.037456475,-1.426473102
Q88CJ6,Q88CJ6_PSEPK,Spui,Glutamylpolyamine synthetase,PP_0815,R1,1517544.333,0.030357938,-1.517727735
Q88CJ6,Q88CJ6_PSEPK,Spui,Glutamylpolyamine synthetase,PP_0815,R2,1613888.333,0.033324975,-1.47723017
Q88CJ6,Q88CJ6_PSEPK,Spui,Glutamylpolyamine synthetase,PP_0815,R3,1343645.333,0.02851433,-1.544936831
Q88CJ7,Q88CJ7_PSEPK,Spub,Glutamylpolyamine synthetase,PP_0812_15,R1,2466566,0.053389727,-1.272542297
Q88CJ7,Q88CJ7_PSEPK,Spub,Glutamylpolyamine synthetase,PP_0812_15,R2,1882027.133,0.040406282,-1.393551105
Q88CJ7,Q88CJ7_PSEPK,Spub,Glutamylpolyamine synthetase,PP_0812_15,R3,2247641.333,0.048732338,-1.312182751
Q88CJ7,Q88CJ7_PSEPK,Spub,Glutamylpolyamine synthetase,PP_0815,R1,2785141.667,0.055715774,-1.254021832
Q88CJ7,Q88CJ7_PSEPK,Spub,Glutamylpolyamine synthetase,PP_0815,R2,1921999.733,0.039687128,-1.401350329
Q88CJ7,Q88CJ7_PSEPK,Spub,Glutamylpolyamine synthetase,PP_0815,R3,2899502.667,0.061532142,-1.210897967
Q88CJ8,Q88CJ8_PSEPK,Spuc-ii,Polyamine:pyruvate transaminase,PP_0812_15,R1,320647.6667,0.006940537,-2.158606954
Q88CJ8,Q88CJ8_PSEPK,Spuc-ii,Polyamine:pyruvate transaminase,PP_0812_15,R2,490488,0.010530558,-1.977548598
Q88CJ8,Q88CJ8_PSEPK,Spuc-ii,Polyamine:pyruvate transaminase,PP_0812_15,R3,170525.7333,0.003697261,-2.432119835
Q88CJ8,Q88CJ8_PSEPK,Spuc-ii,Polyamine:pyruvate transaminase,PP_0815,R1,562941.6667,0.011261449,-1.948405728
Q88CJ8,Q88CJ8_PSEPK,Spuc-ii,Polyamine:pyruvate transaminase,PP_0815,R2,548210,0.011319919,-1.946156699
Q88CJ8,Q88CJ8_PSEPK,Spuc-ii,Polyamine:pyruvate transaminase,PP_0815,R3,597902,0.012688449,-1.896591473
Q88CJ9,Q88CJ9_PSEPK,Spud,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0812_15,R1,5280130.733,0.11429037,-0.941990362
Q88CJ9,Q88CJ9_PSEPK,Spud,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0812_15,R2,5588661.8,0.119986074,-0.920869156
Q88CJ9,Q88CJ9_PSEPK,Spud,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0812_15,R3,5370614.367,0.116443221,-0.933885792
Q88CJ9,Q88CJ9_PSEPK,Spud,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0815,R1,6315111,0.126331562,-0.898488134
Q88CJ9,Q88CJ9_PSEPK,Spud,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0815,R2,6623967.667,0.136777465,-0.863985448
Q88CJ9,Q88CJ9_PSEPK,Spud,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0815,R3,6747590.333,0.143194794,-0.844072772
Q88CK0,Q88CK0_PSEPK,Spue,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0812_15,R1,1566666.667,0.033911076,-1.469658434
Q88CK0,Q88CK0_PSEPK,Spue,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0812_15,R2,1873333.333,0.04021963,-1.395561924
Q88CK0,Q88CK0_PSEPK,Spue,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0812_15,R3,1020614.367,0.022128497,-1.655048083
Q88CK0,Q88CK0_PSEPK,Spue,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0815,R1,1734809.333,0.034704247,-1.459617372
Q88CK0,Q88CK0_PSEPK,Spue,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0815,R2,1790000,0.036961482,-1.432250621
Q88CK0,Q88CK0_PSEPK,Spue,Spermidine/putrescine ABC transporter-periplasmic subunit,PP_0815,R3,1960000,0.041594374,-1.380965408
